"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2023年06月20日"

"","","","","/項目 コード","A1102","","A1407",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1102_日本人人口【人】","注釈","A1407_0～17歳人口【人】","注釈"
"2020100000","2020年度","35343","山口県 田布施町","","14,387","","1,993",""
"2020100000","2020年度","35344","山口県 平生町","","11,799","","1,387",""
"2020100000","2020年度","35502","山口県 阿武町","","3,029","","323",""
"2020100000","2020年度","36201","徳島県 徳島市","","232,205","","31,955",""
"2020100000","2020年度","36202","徳島県 鳴門市","","53,818","","6,956",""
"2020100000","2020年度","36203","徳島県 小松島市","","35,668","","4,588",""
"2020100000","2020年度","36204","徳島県 阿南市","","68,518","","10,495",""
"2020100000","2020年度","36205","徳島県 吉野川市","","38,028","","4,835",""
"2020100000","2020年度","36206","徳島県 阿波市","","34,280","","4,416",""
"2020100000","2020年度","36207","徳島県 美馬市","","27,647","","3,500",""
"2020100000","2020年度","36208","徳島県 三好市","","23,418","","2,469",""
"2020100000","2020年度","36301","徳島県 勝浦町","","4,806","","539",""
"2020100000","2020年度","36302","徳島県 上勝町","","1,375","","114",""
"2020100000","2020年度","36321","徳島県 佐那河内村","","2,053","","205",""
"2020100000","2020年度","36341","徳島県 石井町","","24,510","","3,700",""
"2020100000","2020年度","36342","徳島県 神山町","","4,593","","342",""
"2020100000","2020年度","36368","徳島県 那賀町","","7,350","","720",""
"2020100000","2020年度","36383","徳島県 牟岐町","","3,722","","288",""
"2020100000","2020年度","36387","徳島県 美波町","","6,168","","604",""
"2020100000","2020年度","36388","徳島県 海陽町","","8,143","","837",""
"2020100000","2020年度","36401","徳島県 松茂町","","14,446","","2,301",""
"2020100000","2020年度","36402","徳島県 北島町","","22,366","","4,057",""
"2020100000","2020年度","36403","徳島県 藍住町","","34,653","","6,280",""
"2020100000","2020年度","36404","徳島県 板野町","","12,842","","1,734",""
"2020100000","2020年度","36405","徳島県 上板町","","11,270","","1,533",""
"2020100000","2020年度","36468","徳島県 つるぎ町","","7,685","","771",""
"2020100000","2020年度","36489","徳島県 東みよし町","","13,520","","1,913",""
"2020100000","2020年度","37201","香川県 高松市","","399,190","","63,526",""
"2020100000","2020年度","37202","香川県 丸亀市","","106,424","","17,935",""
"2020100000","2020年度","37203","香川県 坂出市","","49,498","","6,923",""
"2020100000","2020年度","37204","香川県 善通寺市","","31,105","","4,836",""
"2020100000","2020年度","37205","香川県 観音寺市","","56,249","","8,188",""
"2020100000","2020年度","37206","香川県 さぬき市","","46,251","","5,957",""
"2020100000","2020年度","37207","香川県 東かがわ市","","27,964","","3,137",""
"2020100000","2020年度","37208","香川県 三豊市","","60,930","","8,956",""
"2020100000","2020年度","37322","香川県 土庄町","","12,763","","1,493",""
"2020100000","2020年度","37324","香川県 小豆島町","","13,731","","1,541",""
"2020100000","2020年度","37341","香川県 三木町","","26,454","","4,212",""
"2020100000","2020年度","37364","香川県 直島町","","3,067","","364",""
"2020100000","2020年度","37386","香川県 宇多津町","","17,973","","3,238",""
"2020100000","2020年度","37387","香川県 綾川町","","22,345","","3,301",""
"2020100000","2020年度","37403","香川県 琴平町","","8,284","","965",""
"2020100000","2020年度","37404","香川県 多度津町","","21,474","","3,182",""
"2020100000","2020年度","37406","香川県 まんのう町","","17,182","","2,538",""
"2020100000","2020年度","38201","愛媛県 松山市","","489,817","","75,751",""
"2020100000","2020年度","38202","愛媛県 今治市","","147,778","","20,788",""
"2020100000","2020年度","38203","愛媛県 宇和島市","","70,122","","8,959",""
"2020100000","2020年度","38204","愛媛県 八幡浜市","","31,684","","3,832",""
"2020100000","2020年度","38205","愛媛県 新居浜市","","113,361","","17,424",""
"2020100000","2020年度","38206","愛媛県 西条市","","102,779","","15,795",""
"2020100000","2020年度","38207","愛媛県 大洲市","","39,996","","5,721",""
"2020100000","2020年度","38210","愛媛県 伊予市","","34,808","","5,253",""
"2020100000","2020年度","38213","愛媛県 四国中央市","","78,462","","10,836",""
"2020100000","2020年度","38214","愛媛県 西予市","","35,049","","4,487",""
"2020100000","2020年度","38215","愛媛県 東温市","","33,378","","5,146",""
"2020100000","2020年度","38356","愛媛県 上島町","","6,196","","813",""
"2020100000","2020年度","38386","愛媛県 久万高原町","","7,325","","719",""
"2020100000","2020年度","38401","愛媛県 松前町","","29,402","","4,798",""
"2020100000","2020年度","38402","愛媛県 砥部町","","20,255","","3,027",""
"2020100000","2020年度","38422","愛媛県 内子町","","15,268","","2,037",""
"2020100000","2020年度","38442","愛媛県 伊方町","","8,330","","824",""
"2020100000","2020年度","38484","愛媛県 松野町","","3,656","","386",""
"2020100000","2020年度","38488","愛媛県 鬼北町","","9,596","","1,133",""
"2020100000","2020年度","38506","愛媛県 愛南町","","19,544","","2,038",""
"2020100000","2020年度","39201","高知県 高知市","","317,204","","47,235",""
"2020100000","2020年度","39202","高知県 室戸市","","11,649","","943",""
"2020100000","2020年度","39203","高知県 安芸市","","16,062","","1,868",""
"2020100000","2020年度","39204","高知県 南国市","","45,890","","7,153",""
"2020100000","2020年度","39205","高知県 土佐市","","25,342","","3,528",""
"2020100000","2020年度","39206","高知県 須崎市","","20,162","","2,663",""
"2020100000","2020年度","39208","高知県 宿毛市","","18,805","","2,386",""
"2020100000","2020年度","39209","高知県 土佐清水市","","12,301","","1,081",""
"2020100000","2020年度","39210","高知県 四万十市","","32,449","","4,486",""
"2020100000","2020年度","39211","高知県 香南市","","31,744","","4,857",""
"2020100000","2020年度","39212","高知県 香美市","","25,915","","3,223",""
"2020100000","2020年度","39301","高知県 東洋町","","2,153","","168",""
"2020100000","2020年度","39302","高知県 奈半利町","","3,015","","321",""
"2020100000","2020年度","39303","高知県 田野町","","2,491","","280",""
"2020100000","2020年度","39304","高知県 安田町","","2,365","","242",""
"2020100000","2020年度","39305","高知県 北川村","","1,143","","125",""
"2020100000","2020年度","39306","高知県 馬路村","","743","","89",""
"2020100000","2020年度","39307","高知県 芸西村","","3,620","","481",""
"2020100000","2020年度","39341","高知県 本山町","","3,239","","335",""
"2020100000","2020年度","39344","高知県 大豊町","","3,219","","206",""
"2020100000","2020年度","39363","高知県 土佐町","","3,720","","432",""
"2020100000","2020年度","39364","高知県 大川村","","365","","50",""
"2020100000","2020年度","39386","高知県 いの町","","21,214","","2,555",""
"2020100000","2020年度","39387","高知県 仁淀川町","","4,788","","407",""
"2020100000","2020年度","39401","高知県 中土佐町","","5,960","","615",""
"2020100000","2020年度","39402","高知県 佐川町","","12,252","","1,660",""
"2020100000","2020年度","39403","高知県 越知町","","5,171","","536",""
"2020100000","2020年度","39405","高知県 檮原町","","3,302","","419",""
"2020100000","2020年度","39410","高知県 日高村","","4,794","","573",""
"2020100000","2020年度","39411","高知県 津野町","","5,263","","671",""
"2020100000","2020年度","39412","高知県 四万十町","","15,472","","1,790",""
"2020100000","2020年度","39424","高知県 大月町","","4,415","","385",""
"2020100000","2020年度","39427","高知県 三原村","","1,424","","131",""
"2020100000","2020年度","39428","高知県 黒潮町","","10,111","","1,093",""
"2020100000","2020年度","40100","福岡県 北九州市","","898,013","","133,214",""
"2020100000","2020年度","40101","福岡県 北九州市 門司区","","89,692","","11,521",""
"2020100000","2020年度","40103","福岡県 北九州市 若松区","","78,760","","12,360",""
"2020100000","2020年度","40105","福岡県 北九州市 戸畑区","","55,558","","7,708",""
"2020100000","2020年度","40106","福岡県 北九州市 小倉北区","","170,213","","23,320",""
"2020100000","2020年度","40107","福岡県 北九州市 小倉南区","","201,366","","32,586",""
"2020100000","2020年度","40108","福岡県 北九州市 八幡東区","","63,167","","8,595",""
"2020100000","2020年度","40109","福岡県 北九州市 八幡西区","","239,257","","37,124",""
"2020100000","2020年度","40130","福岡県 福岡市","","1,504,528","","243,895",""
"2020100000","2020年度","40131","福岡県 福岡市 東区","","303,800","","53,019",""
"2020100000","2020年度","40132","福岡県 福岡市 博多区","","223,016","","28,380",""
"2020100000","2020年度","40133","福岡県 福岡市 中央区","","184,272","","23,961",""
"2020100000","2020年度","40134","福岡県 福岡市 南区","","253,840","","42,951",""
"2020100000","2020年度","40135","福岡県 福岡市 西区","","200,541","","36,247",""
"2020100000","2020年度","40136","福岡県 福岡市 城南区","","124,788","","20,000",""
"2020100000","2020年度","40137","福岡県 福岡市 早良区","","214,271","","39,337",""
"2020100000","2020年度","40202","福岡県 大牟田市","","109,466","","14,987",""
"2020100000","2020年度","40203","福岡県 久留米市","","279,016","","45,676",""
"2020100000","2020年度","40204","福岡県 直方市","","55,438","","8,811",""
"2020100000","2020年度","40205","福岡県 飯塚市","","124,259","","19,638",""
"2020100000","2020年度","40206","福岡県 田川市","","45,379","","6,977",""
"2020100000","2020年度","40207","福岡県 柳川市","","63,541","","9,553",""
"2020100000","2020年度","40210","福岡県 八女市","","59,770","","8,663",""
"2020100000","2020年度","40211","福岡県 筑後市","","48,146","","8,518",""
"2020100000","2020年度","40212","福岡県 大川市","","32,633","","4,244",""
"2020100000","2020年度","40213","福岡県 行橋市","","69,983","","11,356",""
"2020100000","2020年度","40214","福岡県 豊前市","","23,943","","3,420",""
"2020100000","2020年度","40215","福岡県 中間市","","39,786","","5,542",""
"2020100000","2020年度","40216","福岡県 小郡市","","58,257","","9,928",""
"2020100000","2020年度","40217","福岡県 筑紫野市","","101,594","","18,020",""
"2020100000","2020年度","40218","福岡県 春日市","","108,364","","20,583",""
"2020100000","2020年度","40219","福岡県 大野城市","","99,328","","18,699",""
"2020100000","2020年度","40220","福岡県 宗像市","","94,596","","16,078",""
"2020100000","2020年度","40221","福岡県 太宰府市","","71,500","","12,438",""
"2020100000","2020年度","40223","福岡県 古賀市","","57,941","","10,027",""
"2020100000","2020年度","40224","福岡県 福津市","","66,116","","12,672",""
"2020100000","2020年度","40225","福岡県 うきは市","","27,624","","4,079",""
"2020100000","2020年度","40226","福岡県 宮若市","","25,856","","3,795",""
"2020100000","2020年度","40227","福岡県 嘉麻市","","35,211","","4,797",""
"2020100000","2020年度","40228","福岡県 朝倉市","","49,166","","7,377",""
"2020100000","2020年度","40229","福岡県 みやま市","","35,576","","4,972",""
"2020100000","2020年度","40230","福岡県 糸島市","","97,546","","16,471",""
"2020100000","2020年度","40231","福岡県 那珂川市","","49,561","","9,756",""
"2020100000","2020年度","40341","福岡県 宇美町","","37,066","","6,415",""
"2020100000","2020年度","40342","福岡県 篠栗町","","30,957","","5,644",""
"2020100000","2020年度","40343","福岡県 志免町","","45,661","","8,951",""
"2020100000","2020年度","40344","福岡県 須恵町","","28,155","","5,598",""
"2020100000","2020年度","40345","福岡県 新宮町","","32,367","","7,908",""
"2020100000","2020年度","40348","福岡県 久山町","","8,797","","1,794",""
"2020100000","2020年度","40349","福岡県 粕屋町","","47,148","","10,050",""
"2020100000","2020年度","40381","福岡県 芦屋町","","13,455","","2,047",""
"2020100000","2020年度","40382","福岡県 水巻町","","27,605","","4,150",""
"2020100000","2020年度","40383","福岡県 岡垣町","","30,808","","5,004",""
"2020100000","2020年度","40384","福岡県 遠賀町","","18,505","","2,917",""
"2020100000","2020年度","40401","福岡県 小竹町","","6,955","","763",""
"2020100000","2020年度","40402","福岡県 鞍手町","","14,885","","2,034",""
"2020100000","2020年度","40421","福岡県 桂川町","","12,776","","1,947",""
"2020100000","2020年度","40447","福岡県 筑前町","","29,320","","4,893",""
"2020100000","2020年度","40448","福岡県 東峰村","","1,888","","229",""
"2020100000","2020年度","40503","福岡県 大刀洗町","","15,193","","2,747",""
"2020100000","2020年度","40522","福岡県 大木町","","13,687","","2,541",""
"2020100000","2020年度","40544","福岡県 広川町","","19,494","","3,254",""
"2020100000","2020年度","40601","福岡県 香春町","","10,141","","1,398",""
"2020100000","2020年度","40602","福岡県 添田町","","8,791","","1,085",""
"2020100000","2020年度","40604","福岡県 糸田町","","8,369","","1,359",""
"2020100000","2020年度","40605","福岡県 川崎町","","15,077","","2,209",""
"2020100000","2020年度","40608","福岡県 大任町","","4,999","","854",""
"2020100000","2020年度","40609","福岡県 赤村","","2,771","","429",""
"2020100000","2020年度","40610","福岡県 福智町","","21,277","","3,300",""
"2020100000","2020年度","40621","福岡県 苅田町","","35,390","","6,158",""
"2020100000","2020年度","40625","福岡県 みやこ町","","18,675","","2,404",""
"2020100000","2020年度","40642","福岡県 吉富町","","6,462","","1,053",""
"2020100000","2020年度","40646","福岡県 上毛町","","7,217","","1,181",""
"2020100000","2020年度","40647","福岡県 築上町","","17,048","","2,329",""
"2020100000","2020年度","41201","佐賀県 佐賀市","","225,564","","37,108",""
"2020100000","2020年度","41202","佐賀県 唐津市","","116,391","","19,945",""
"2020100000","2020年度","41203","佐賀県 鳥栖市","","72,035","","13,680",""
"2020100000","2020年度","41204","佐賀県 多久市","","18,121","","2,615",""
"2020100000","2020年度","41205","佐賀県 伊万里市","","51,983","","8,891",""
"2020100000","2020年度","41206","佐賀県 武雄市","","47,438","","7,978",""
"2020100000","2020年度","41207","佐賀県 鹿島市","","27,705","","4,589",""
"2020100000","2020年度","41208","佐賀県 小城市","","43,559","","7,485",""
"2020100000","2020年度","41209","佐賀県 嬉野市","","25,643","","3,916",""
"2020100000","2020年度","41210","佐賀県 神埼市","","30,472","","4,840",""
"2020100000","2020年度","41327","佐賀県 吉野ヶ里町","","16,004","","2,930",""
"2020100000","2020年度","41341","佐賀県 基山町","","16,899","","2,634",""
"2020100000","2020年度","41345","佐賀県 上峰町","","9,017","","1,671",""
"2020100000","2020年度","41346","佐賀県 みやき町","","25,291","","3,982",""
"2020100000","2020年度","41387","佐賀県 玄海町","","5,601","","781",""
"2020100000","2020年度","41401","佐賀県 有田町","","18,862","","2,975",""
"2020100000","2020年度","41423","佐賀県 大町町","","6,269","","807",""
"2020100000","2020年度","41424","佐賀県 江北町","","9,493","","1,671",""
"2020100000","2020年度","41425","佐賀県 白石町","","21,874","","3,208",""
"2020100000","2020年度","41441","佐賀県 太良町","","8,064","","1,146",""
"2020100000","2020年度","42201","長崎県 長崎市","","401,784","","57,613",""
"2020100000","2020年度","42202","長崎県 佐世保市","","239,760","","38,335",""
"2020100000","2020年度","42203","長崎県 島原市","","42,870","","6,601",""
"2020100000","2020年度","42204","長崎県 諫早市","","132,986","","22,265",""
"2020100000","2020年度","42205","長崎県 大村市","","94,077","","18,269",""
"2020100000","2020年度","42207","長崎県 平戸市","","29,180","","4,015",""
"2020100000","2020年度","42208","長崎県 松浦市","","21,012","","3,106",""
"2020100000","2020年度","42209","長崎県 対馬市","","28,322","","3,979",""
"2020100000","2020年度","42210","長崎県 壱岐市","","24,846","","3,933",""
"2020100000","2020年度","42211","長崎県 五島市","","34,220","","4,430",""
"2020100000","2020年度","42212","長崎県 西海市","","25,815","","3,387",""
"2020100000","2020年度","42213","長崎県 雲仙市","","40,625","","6,053",""
"2020100000","2020年度","42214","長崎県 南島原市","","42,066","","5,838",""
"2020100000","2020年度","42307","長崎県 長与町","","40,574","","7,272",""
"2020100000","2020年度","42308","長崎県 時津町","","29,127","","5,656",""
"2020100000","2020年度","42321","長崎県 東彼杵町","","7,665","","1,045",""
"2020100000","2020年度","42322","長崎県 川棚町","","13,255","","2,153",""
"2020100000","2020年度","42323","長崎県 波佐見町","","14,236","","2,376",""
"2020100000","2020年度","42383","長崎県 小値賀町","","2,282","","236",""
"2020100000","2020年度","42391","長崎県 佐々町","","13,854","","2,759",""
"2020100000","2020年度","42411","長崎県 新上五島町","","17,458","","1,994",""
"2020100000","2020年度","43100","熊本県 熊本市","","718,502","","120,846",""
"2020100000","2020年度","43101","熊本県 熊本市 中央区","","177,603","","26,150",""
"2020100000","2020年度","43102","熊本県 熊本市 東区","","185,928","","33,991",""
"2020100000","2020年度","43103","熊本県 熊本市 西区","","88,932","","13,240",""
"2020100000","2020年度","43104","熊本県 熊本市 南区","","128,707","","24,589",""
"2020100000","2020年度","43105","熊本県 熊本市 北区","","137,332","","22,876",""
"2020100000","2020年度","43202","熊本県 八代市","","120,072","","18,425",""
"2020100000","2020年度","43203","熊本県 人吉市","","30,761","","4,543",""
"2020100000","2020年度","43204","熊本県 荒尾市","","50,418","","7,899",""
"2020100000","2020年度","43205","熊本県 水俣市","","23,485","","3,205",""
"2020100000","2020年度","43206","熊本県 玉名市","","63,190","","9,878",""
"2020100000","2020年度","43208","熊本県 山鹿市","","48,591","","7,194",""
"2020100000","2020年度","43210","熊本県 菊池市","","45,671","","7,348",""
"2020100000","2020年度","43211","熊本県 宇土市","","35,681","","5,942",""
"2020100000","2020年度","43212","熊本県 上天草市","","24,422","","2,975",""
"2020100000","2020年度","43213","熊本県 宇城市","","56,446","","8,727",""
"2020100000","2020年度","43214","熊本県 阿蘇市","","24,495","","3,340",""
"2020100000","2020年度","43215","熊本県 天草市","","75,328","","10,372",""
"2020100000","2020年度","43216","熊本県 合志市","","61,404","","13,610",""
"2020100000","2020年度","43348","熊本県 美里町","","9,329","","969",""
"2020100000","2020年度","43364","熊本県 玉東町","","5,019","","849",""
"2020100000","2020年度","43367","熊本県 南関町","","8,831","","1,157",""
"2020100000","2020年度","43368","熊本県 長洲町","","14,777","","2,218",""
"2020100000","2020年度","43369","熊本県 和水町","","9,303","","1,151",""
"2020100000","2020年度","43403","熊本県 大津町","","34,522","","7,113",""
"2020100000","2020年度","43404","熊本県 菊陽町","","42,337","","8,789",""
"2020100000","2020年度","43423","熊本県 南小国町","","3,679","","503",""
"2020100000","2020年度","43424","熊本県 小国町","","6,549","","848",""
"2020100000","2020年度","43425","熊本県 産山村","","1,355","","175",""
"2020100000","2020年度","43428","熊本県 高森町","","5,727","","736",""
"2020100000","2020年度","43432","熊本県 西原村","","6,339","","1,099",""
"2020100000","2020年度","43433","熊本県 南阿蘇村","","9,682","","1,214",""
"2020100000","2020年度","43441","熊本県 御船町","","16,226","","2,614",""
"2020100000","2020年度","43442","熊本県 嘉島町","","9,443","","1,944",""
"2020100000","2020年度","43443","熊本県 益城町","","32,304","","6,147",""
"2020100000","2020年度","43444","熊本県 甲佐町","","10,065","","1,513",""
"2020100000","2020年度","43447","熊本県 山都町","","13,399","","1,437",""
"2020100000","2020年度","43468","熊本県 氷川町","","10,924","","1,495",""
"2020100000","2020年度","43482","熊本県 芦北町","","15,650","","1,971",""
"2020100000","2020年度","43484","熊本県 津奈木町","","4,247","","560",""
"2020100000","2020年度","43501","熊本県 錦町","","10,233","","1,877",""
"2020100000","2020年度","43505","熊本県 多良木町","","8,994","","1,249",""
"2020100000","2020年度","43506","熊本県 湯前町","","3,622","","477",""
"2020100000","2020年度","43507","熊本県 水上村","","2,026","","306",""
"2020100000","2020年度","43510","熊本県 相良村","","4,055","","550",""
"2020100000","2020年度","43511","熊本県 五木村","","928","","89",""
"2020100000","2020年度","43512","熊本県 山江村","","3,233","","621",""
"2020100000","2020年度","43513","熊本県 球磨村","","2,432","","318",""
"2020100000","2020年度","43514","熊本県 あさぎり町","","14,463","","2,358",""
"2020100000","2020年度","43531","熊本県 苓北町","","7,046","","934",""
"2020100000","2020年度","44201","大分県 大分市","","465,298","","76,242",""
"2020100000","2020年度","44202","大分県 別府市","","109,278","","14,624",""
"2020100000","2020年度","44203","大分県 中津市","","79,812","","13,183",""
"2020100000","2020年度","44204","大分県 日田市","","62,106","","9,611",""
"2020100000","2020年度","44205","大分県 佐伯市","","66,163","","8,629",""
"2020100000","2020年度","44206","大分県 臼杵市","","35,810","","4,651",""
"2020100000","2020年度","44207","大分県 津久見市","","16,057","","1,778",""
"2020100000","2020年度","44208","大分県 竹田市","","20,081","","2,313",""
"2020100000","2020年度","44209","大分県 豊後高田市","","21,455","","2,940",""
"2020100000","2020年度","44210","大分県 杵築市","","27,502","","3,605",""
"2020100000","2020年度","44211","大分県 宇佐市","","51,881","","7,734",""
"2020100000","2020年度","44212","大分県 豊後大野市","","33,413","","4,174",""
"2020100000","2020年度","44213","大分県 由布市","","32,254","","4,947",""
"2020100000","2020年度","44214","大分県 国東市","","25,802","","2,940",""
"2020100000","2020年度","44322","大分県 姫島村","","1,722","","142",""
"2020100000","2020年度","44341","大分県 日出町","","27,417","","4,636",""
"2020100000","2020年度","44461","大分県 九重町","","8,452","","1,062",""
"2020100000","2020年度","44462","大分県 玖珠町","","14,232","","1,939",""
"2020100000","2020年度","45201","宮崎県 宮崎市","","387,494","","65,482",""
"2020100000","2020年度","45202","宮崎県 都城市","","158,140","","26,937",""
"2020100000","2020年度","45203","宮崎県 延岡市","","116,548","","18,006",""
"2020100000","2020年度","45204","宮崎県 日南市","","50,413","","7,349",""
"2020100000","2020年度","45205","宮崎県 小林市","","43,060","","6,702",""
"2020100000","2020年度","45206","宮崎県 日向市","","58,997","","9,804",""
"2020100000","2020年度","45207","宮崎県 串間市","","16,649","","2,307",""
"2020100000","2020年度","45208","宮崎県 西都市","","28,251","","4,103",""
"2020100000","2020年度","45209","宮崎県 えびの市","","17,490","","2,355",""
"2020100000","2020年度","45341","宮崎県 三股町","","25,388","","5,217",""
"2020100000","2020年度","45361","宮崎県 高原町","","8,571","","1,148",""
"2020100000","2020年度","45382","宮崎県 国富町","","18,268","","2,562",""
"2020100000","2020年度","45383","宮崎県 綾町","","6,917","","1,156",""
"2020100000","2020年度","45401","宮崎県 高鍋町","","19,829","","3,309",""
"2020100000","2020年度","45402","宮崎県 新富町","","16,406","","2,722",""
"2020100000","2020年度","45403","宮崎県 西米良村","","999","","139",""
"2020100000","2020年度","45404","宮崎県 木城町","","4,889","","885",""
"2020100000","2020年度","45405","宮崎県 川南町","","14,948","","2,384",""
"2020100000","2020年度","45406","宮崎県 都農町","","9,844","","1,491",""
"2020100000","2020年度","45421","宮崎県 門川町","","17,276","","2,822",""
"2020100000","2020年度","45429","宮崎県 諸塚村","","1,484","","160",""
"2020100000","2020年度","45430","宮崎県 椎葉村","","2,499","","312",""
"2020100000","2020年度","45431","宮崎県 美郷町","","4,814","","469",""
"2020100000","2020年度","45441","宮崎県 高千穂町","","11,602","","1,618",""
"2020100000","2020年度","45442","宮崎県 日之影町","","3,632","","430",""
"2020100000","2020年度","45443","宮崎県 五ヶ瀬町","","3,463","","592",""
"2020100000","2020年度","46201","鹿児島県 鹿児島市","","563,096","","92,606",""
"2020100000","2020年度","46203","鹿児島県 鹿屋市","","99,258","","18,031",""
"2020100000","2020年度","46204","鹿児島県 枕崎市","","19,631","","2,591",""
"2020100000","2020年度","46206","鹿児島県 阿久根市","","19,140","","2,425",""
"2020100000","2020年度","46208","鹿児島県 出水市","","50,854","","8,548",""
"2020100000","2020年度","46210","鹿児島県 指宿市","","38,589","","5,495",""
"2020100000","2020年度","46213","鹿児島県 西之表市","","14,630","","2,154",""
"2020100000","2020年度","46214","鹿児島県 垂水市","","13,552","","1,519",""
"2020100000","2020年度","46215","鹿児島県 薩摩川内市","","91,176","","15,407",""
"2020100000","2020年度","46216","鹿児島県 日置市","","46,801","","7,594",""
"2020100000","2020年度","46217","鹿児島県 曽於市","","32,919","","4,380",""
"2020100000","2020年度","46218","鹿児島県 霧島市","","120,880","","21,388",""
"2020100000","2020年度","46219","鹿児島県 いちき串木野市","","27,268","","4,298",""
"2020100000","2020年度","46220","鹿児島県 南さつま市","","32,645","","4,743",""
"2020100000","2020年度","46221","鹿児島県 志布志市","","28,832","","4,733",""
"2020100000","2020年度","46222","鹿児島県 奄美市","","41,234","","6,834",""
"2020100000","2020年度","46223","鹿児島県 南九州市","","32,705","","4,509",""
"2020100000","2020年度","46224","鹿児島県 伊佐市","","24,304","","3,286",""
"2020100000","2020年度","46225","鹿児島県 姶良市","","75,733","","13,244",""
"2020100000","2020年度","46303","鹿児島県 三島村","","402","","100",""
"2020100000","2020年度","46304","鹿児島県 十島村","","731","","148",""
"2020100000","2020年度","46392","鹿児島県 さつま町","","19,827","","2,656",""
"2020100000","2020年度","46404","鹿児島県 長島町","","9,627","","1,619",""
"2020100000","2020年度","46452","鹿児島県 湧水町","","9,031","","1,075",""
"2020100000","2020年度","46468","鹿児島県 大崎町","","12,082","","1,689",""
"2020100000","2020年度","46482","鹿児島県 東串良町","","6,110","","1,031",""
"2020100000","2020年度","46490","鹿児島県 錦江町","","6,875","","832",""
"2020100000","2020年度","46491","鹿児島県 南大隅町","","6,458","","703",""
"2020100000","2020年度","46492","鹿児島県 肝付町","","14,159","","2,126",""
"2020100000","2020年度","46501","鹿児島県 中種子町","","7,519","","1,120",""
"2020100000","2020年度","46502","鹿児島県 南種子町","","5,432","","835",""
"2020100000","2020年度","46505","鹿児島県 屋久島町","","11,754","","1,883",""
"2020100000","2020年度","46523","鹿児島県 大和村","","1,363","","173",""
"2020100000","2020年度","46524","鹿児島県 宇検村","","1,617","","215",""
"2020100000","2020年度","46525","鹿児島県 瀬戸内町","","8,510","","1,197",""
"2020100000","2020年度","46527","鹿児島県 龍郷町","","5,798","","1,073",""
"2020100000","2020年度","46529","鹿児島県 喜界町","","6,590","","977",""
"2020100000","2020年度","46530","鹿児島県 徳之島町","","10,105","","1,816",""
"2020100000","2020年度","46531","鹿児島県 天城町","","5,487","","932",""
"2020100000","2020年度","46532","鹿児島県 伊仙町","","6,115","","1,130",""
"2020100000","2020年度","46533","鹿児島県 和泊町","","6,138","","1,047",""
"2020100000","2020年度","46534","鹿児島県 知名町","","5,683","","933",""
"2020100000","2020年度","46535","鹿児島県 与論町","","5,103","","876",""
"2020100000","2020年度","47201","沖縄県 那覇市","","304,596","","56,101",""
"2020100000","2020年度","47205","沖縄県 宜野湾市","","94,625","","19,743",""
"2020100000","2020年度","47207","沖縄県 石垣市","","46,604","","9,622",""
"2020100000","2020年度","47208","沖縄県 浦添市","","113,147","","23,840",""
"2020100000","2020年度","47209","沖縄県 名護市","","61,504","","12,831",""
"2020100000","2020年度","47210","沖縄県 糸満市","","59,864","","13,064",""
"2020100000","2020年度","47211","沖縄県 沖縄市","","136,475","","28,793",""
"2020100000","2020年度","47212","沖縄県 豊見城市","","63,684","","14,708",""
"2020100000","2020年度","47213","沖縄県 うるま市","","123,914","","25,632",""
"2020100000","2020年度","47214","沖縄県 宮古島市","","51,750","","9,849",""
"2020100000","2020年度","47215","沖縄県 南城市","","43,646","","9,119",""
"2020100000","2020年度","47301","沖縄県 国頭村","","4,485","","710",""
"2020100000","2020年度","47302","沖縄県 大宜味村","","3,068","","456",""
"2020100000","2020年度","47303","沖縄県 東村","","1,587","","228",""
"2020100000","2020年度","47306","沖縄県 今帰仁村","","8,848","","1,662",""
"2020100000","2020年度","47308","沖縄県 本部町","","12,348","","2,139",""
"2020100000","2020年度","47311","沖縄県 恩納村","","10,121","","1,893",""
"2020100000","2020年度","47313","沖縄県 宜野座村","","5,789","","1,363",""
"2020100000","2020年度","47314","沖縄県 金武町","","10,701","","2,219",""
"2020100000","2020年度","47315","沖縄県 伊江村","","4,092","","671",""
"2020100000","2020年度","47324","沖縄県 読谷村","","40,338","","8,508",""
"2020100000","2020年度","47325","沖縄県 嘉手納町","","13,354","","2,784",""
"2020100000","2020年度","47326","沖縄県 北谷町","","26,731","","5,776",""
"2020100000","2020年度","47327","沖縄県 北中城村","","17,453","","3,581",""
"2020100000","2020年度","47328","沖縄県 中城村","","21,274","","4,489",""
"2020100000","2020年度","47329","沖縄県 西原町","","34,058","","6,890",""
"2020100000","2020年度","47348","沖縄県 与那原町","","19,282","","4,387",""
"2020100000","2020年度","47350","沖縄県 南風原町","","39,978","","9,593",""
"2020100000","2020年度","47353","沖縄県 渡嘉敷村","","712","","142",""
"2020100000","2020年度","47354","沖縄県 座間味村","","877","","162",""
"2020100000","2020年度","47355","沖縄県 粟国村","","681","","89",""
"2020100000","2020年度","47356","沖縄県 渡名喜村","","344","","34",""
"2020100000","2020年度","47357","沖縄県 南大東村","","1,254","","227",""
"2020100000","2020年度","47358","沖縄県 北大東村","","585","","101",""
